'Time and date','Direct_1','Abdomen_1','Abdomen_2','Abdomen_3','Abdomen_4','EDF Annotations'
'[00:00:09.109 01/01/2011]',-12.900,63.601,83.701,122.702,187.503,0.500
'[00:00:09.110 01/01/2011]',-14.000,61.501,79.901,123.002,193.903,0.500
'[00:00:09.111 01/01/2011]',-14.700,59.801,76.701,123.202,198.903,0.500
'[00:00:09.112 01/01/2011]',-15.000,58.401,73.701,123.002,202.203,0.500
'[00:00:09.113 01/01/2011]',-15.200,57.201,70.901,122.602,203.903,0.500
'[00:00:09.114 01/01/2011]',-15.600,56.101,68.301,121.702,204.203,0.500
'[00:00:09.115 01/01/2011]',-16.400,55.001,65.901,120.602,203.203,0.500
'[00:00:09.116 01/01/2011]',-17.600,54.101,63.901,118.902,201.003,0.500
'[00:00:09.117 01/01/2011]',-18.800,53.301,62.101,116.602,197.603,0.500
'[00:00:09.118 01/01/2011]',-19.700,52.601,60.401,113.602,192.903,0.500
'[00:00:09.119 01/01/2011]',-19.800,52.201,58.201,109.902,186.903,0.500
'[00:00:09.120 01/01/2011]',-19.100,51.701,55.401,105.902,179.903,0.500
'[00:00:09.121 01/01/2011]',-17.500,51.301,51.701,102.002,172.303,0.500
'[00:00:09.122 01/01/2011]',-15.200,50.701,47.501,98.502,164.803,0.500
'[00:00:09.123 01/01/2011]',-12.900,50.001,43.201,95.501,157.802,0.500
'[00:00:09.124 01/01/2011]',-10.800,49.301,39.101,93.001,151.802,0.500
'[00:00:09.125 01/01/2011]',-9.400,49.001,35.701,90.601,146.302,0.500
'[00:00:09.126 01/01/2011]',-8.700,49.201,32.901,88.101,140.902,0.500
'[00:00:09.127 01/01/2011]',-8.300,50.101,30.600,85.301,134.902,0.500
'[00:00:09.128 01/01/2011]',-7.600,51.601,28.600,82.301,128.002,0.500
'[00:00:09.129 01/01/2011]',-6.200,53.301,27.000,79.601,120.402,0.500
'[00:00:09.130 01/01/2011]',-3.900,55.001,25.900,77.101,112.802,0.500
'[00:00:09.131 01/01/2011]',-1.200,56.301,25.400,75.201,105.802,0.500
'[00:00:09.132 01/01/2011]',1.300,57.401,25.700,73.801,99.902,0.500
'[00:00:09.133 01/01/2011]',3.100,58.501,26.800,72.901,95.201,0.500
'[00:00:09.134 01/01/2011]',4.000,59.801,28.600,72.401,91.301,0.500
'[00:00:09.135 01/01/2011]',4.100,61.301,30.900,72.201,88.101,0.500
'[00:00:09.136 01/01/2011]',4.000,63.101,33.501,72.301,85.301,0.500
'[00:00:09.137 01/01/2011]',3.900,64.701,36.201,72.701,83.201,0.500
'[00:00:09.138 01/01/2011]',3.700,66.101,38.901,73.301,81.701,0.500
'[00:00:09.139 01/01/2011]',3.400,67.301,41.801,73.901,80.801,0.500
'[00:00:09.140 01/01/2011]',2.900,68.201,44.801,74.601,80.401,0.500
'[00:00:09.141 01/01/2011]',2.100,69.101,48.101,75.401,80.001,0.500
'[00:00:09.142 01/01/2011]',1.300,70.001,51.501,76.201,79.401,0.500
'[00:00:09.143 01/01/2011]',0.700,70.901,54.801,77.101,78.701,0.500
'[00:00:09.144 01/01/2011]',0.500,71.701,57.901,78.001,78.001,0.500
'[00:00:09.145 01/01/2011]',0.700,72.401,60.801,78.801,77.701,0.500
'[00:00:09.146 01/01/2011]',1.100,73.201,63.401,79.601,78.001,0.500
'[00:00:09.147 01/01/2011]',1.400,74.001,65.901,80.401,78.701,0.500
'[00:00:09.148 01/01/2011]',1.200,75.001,68.301,81.201,79.701,0.500
'[00:00:09.149 01/01/2011]',0.500,75.901,70.401,82.101,80.601,0.500
'[00:00:09.150 01/01/2011]',-0.700,76.501,72.001,82.901,81.401,0.500
'[00:00:09.151 01/01/2011]',-2.100,77.001,72.901,83.601,81.801,0.500
'[00:00:09.152 01/01/2011]',-3.100,77.301,73.301,84.201,81.901,0.500
'[00:00:09.153 01/01/2011]',-3.400,77.701,73.501,84.501,81.801,0.500
'[00:00:09.154 01/01/2011]',-3.100,78.301,73.601,84.901,81.701,0.500
'[00:00:09.155 01/01/2011]',-2.400,79.101,74.101,85.301,81.701,0.500
'[00:00:09.156 01/01/2011]',-2.100,79.801,74.801,85.901,81.801,0.500
'[00:00:09.157 01/01/2011]',-2.400,80.201,75.601,86.401,82.001,0.500
'[00:00:09.158 01/01/2011]',-3.200,80.401,76.201,86.601,82.101,0.500
'[00:00:09.159 01/01/2011]',-3.800,80.201,76.501,86.601,82.001,0.500
'[00:00:09.160 01/01/2011]',-3.900,80.001,76.401,86.201,81.501,0.500
'[00:00:09.161 01/01/2011]',-3.100,79.901,76.001,85.701,80.901,0.500
'[00:00:09.162 01/01/2011]',-1.800,79.701,75.601,85.201,80.401,0.500
'[00:00:09.163 01/01/2011]',-0.700,79.601,75.401,84.901,80.001,0.500
'[00:00:09.164 01/01/2011]',-0.300,79.401,75.301,84.601,79.801,0.500
'[00:00:09.165 01/01/2011]',-0.800,79.201,75.301,84.401,79.701,0.500
'[00:00:09.166 01/01/2011]',-1.700,79.101,75.401,84.101,79.501,0.500
'[00:00:09.167 01/01/2011]',-2.500,79.201,75.401,83.801,78.901,0.500
'[00:00:09.168 01/01/2011]',-2.800,79.601,75.201,83.601,78.001,0.500
'[00:00:09.169 01/01/2011]',-2.500,80.201,74.801,83.501,76.901,0.500
'[00:00:09.170 01/01/2011]',-1.600,80.701,74.101,83.501,75.901,0.500
'[00:00:09.171 01/01/2011]',-0.500,81.101,73.401,83.401,75.101,0.500
'[00:00:09.172 01/01/2011]',0.300,81.301,72.501,83.001,74.301,0.500
'[00:00:09.173 01/01/2011]',0.400,81.101,71.701,82.401,73.501,0.500
'[00:00:09.174 01/01/2011]',-0.500,80.801,70.901,81.401,72.501,0.500
'[00:00:09.175 01/01/2011]',-2.600,80.401,70.001,80.501,71.301,0.500
'[00:00:09.176 01/01/2011]',-5.600,80.101,69.101,79.901,70.101,0.500
'[00:00:09.177 01/01/2011]',-8.500,79.901,68.301,79.801,69.601,0.500
'[00:00:09.178 01/01/2011]',-10.100,79.901,67.901,80.401,69.801,0.500
'[00:00:09.179 01/01/2011]',-9.200,80.101,68.101,81.501,70.901,0.500
'[00:00:09.180 01/01/2011]',-5.400,80.501,69.001,82.901,72.501,0.500
'[00:00:09.181 01/01/2011]',0.900,81.001,70.501,84.101,73.901,0.500
'[00:00:09.182 01/01/2011]',8.500,81.401,72.101,85.001,74.801,0.500
'[00:00:09.183 01/01/2011]',16.400,81.801,73.601,85.601,75.001,0.500
'[00:00:09.184 01/01/2011]',23.900,82.201,74.801,86.101,75.001,0.500
'[00:00:09.185 01/01/2011]',31.400,82.601,76.001,86.801,75.301,0.500
'[00:00:09.186 01/01/2011]',39.401,83.101,77.301,87.701,76.401,0.500
'[00:00:09.187 01/01/2011]',48.301,83.601,78.901,88.901,78.201,0.500
'[00:00:09.188 01/01/2011]',57.501,84.101,80.701,90.101,80.301,0.500
'[00:00:09.189 01/01/2011]',66.001,84.501,82.401,91.101,82.201,0.500
'[00:00:09.190 01/01/2011]',72.601,84.701,83.801,91.901,83.701,0.500
'[00:00:09.191 01/01/2011]',76.701,85.101,85.001,92.601,84.901,0.500
'[00:00:09.192 01/01/2011]',78.901,85.801,86.101,93.501,86.401,0.500
'[00:00:09.193 01/01/2011]',80.201,86.801,87.301,94.601,88.501,0.500
'[00:00:09.194 01/01/2011]',81.601,87.801,88.701,95.801,91.101,0.500
'[00:00:09.195 01/01/2011]',83.201,88.701,90.001,97.001,93.701,0.500
'[00:00:09.196 01/01/2011]',84.201,89.201,91.001,97.801,95.701,0.500
'[00:00:09.197 01/01/2011]',84.101,89.301,91.501,98.301,96.901,0.500
'[00:00:09.198 01/01/2011]',82.401,89.001,91.301,98.602,97.301,0.500
'[00:00:09.199 01/01/2011]',79.701,88.801,90.901,98.802,97.201,0.500
'[00:00:09.200 01/01/2011]',77.001,88.701,90.301,99.102,97.101,0.500
'[00:00:09.201 01/01/2011]',74.701,88.801,89.701,99.202,97.001,0.500
'[00:00:09.202 01/01/2011]',73.001,88.901,89.001,98.902,96.701,0.500
'[00:00:09.203 01/01/2011]',71.101,88.701,87.801,98.101,95.601,0.500
'[00:00:09.204 01/01/2011]',68.301,87.901,86.101,96.701,93.701,0.500
'[00:00:09.205 01/01/2011]',63.801,86.601,83.601,94.601,90.701,0.500
'[00:00:09.206 01/01/2011]',57.201,85.101,80.601,92.201,87.001,0.500
'[00:00:09.207 01/01/2011]',48.401,83.701,77.201,89.601,83.001,0.500
'[00:00:09.208 01/01/2011]',37.401,82.901,73.801,87.301,79.301,0.500
'[00:00:09.209 01/01/2011]',24.500,82.901,70.701,85.301,76.001,0.500
'[00:00:09.210 01/01/2011]',10.600,83.401,68.201,84.001,73.501,0.500
'[00:00:09.211 01/01/2011]',-2.200,84.001,66.501,83.401,71.701,0.500
'[00:00:09.212 01/01/2011]',-11.900,84.401,65.601,83.401,70.601,0.500
'[00:00:09.213 01/01/2011]',-16.700,84.101,65.601,83.901,70.101,0.500
'[00:00:09.214 01/01/2011]',-16.200,83.401,66.001,84.401,70.001,0.500
'[00:00:09.215 01/01/2011]',-11.600,82.501,66.601,84.701,70.201,0.500
'[00:00:09.216 01/01/2011]',-4.900,81.801,67.201,84.701,70.501,0.500
'[00:00:09.217 01/01/2011]',1.800,81.301,67.601,84.301,70.901,0.500
'[00:00:09.218 01/01/2011]',7.100,81.101,67.801,83.901,71.201,0.500
'[00:00:09.219 01/01/2011]',11.000,81.101,67.801,83.601,71.501,0.500
'[00:00:09.220 01/01/2011]',13.800,81.201,67.701,83.501,71.601,0.500
'[00:00:09.221 01/01/2011]',16.000,81.401,67.601,83.501,71.601,0.500
'[00:00:09.222 01/01/2011]',17.600,81.601,67.501,83.401,71.501,0.500
'[00:00:09.223 01/01/2011]',18.700,81.901,67.401,83.101,71.401,0.500
'[00:00:09.224 01/01/2011]',19.000,82.001,67.301,82.701,71.301,0.500
'[00:00:09.225 01/01/2011]',18.900,81.901,67.201,82.301,71.301,0.500
'[00:00:09.226 01/01/2011]',18.700,81.501,67.001,81.901,71.301,0.500
'[00:00:09.227 01/01/2011]',18.800,80.801,66.701,81.701,71.401,0.500
'[00:00:09.228 01/01/2011]',19.200,80.301,66.401,81.601,71.401,0.500
'[00:00:09.229 01/01/2011]',19.800,80.101,66.101,81.401,71.301,0.500
'[00:00:09.230 01/01/2011]',20.300,80.401,65.601,81.101,71.101,0.500
'[00:00:09.231 01/01/2011]',20.600,80.901,65.101,80.601,70.901,0.500
'[00:00:09.232 01/01/2011]',20.800,81.301,64.401,80.101,70.701,0.500
'[00:00:09.233 01/01/2011]',21.200,81.301,63.801,79.801,70.501,0.500
'[00:00:09.234 01/01/2011]',21.900,80.801,63.401,79.801,70.401,0.500
'[00:00:09.235 01/01/2011]',22.700,80.101,63.301,80.001,70.401,0.500
'[00:00:09.236 01/01/2011]',23.500,79.501,63.401,80.201,70.501,0.500
'[00:00:09.237 01/01/2011]',23.900,79.301,63.601,80.201,70.601,0.500
'[00:00:09.238 01/01/2011]',23.700,79.501,63.701,79.901,70.801,0.500
'[00:00:09.239 01/01/2011]',23.000,79.701,63.701,79.401,70.901,0.500
'[00:00:09.240 01/01/2011]',22.000,79.901,63.601,78.801,70.901,0.500
'[00:00:09.241 01/01/2011]',21.100,79.801,63.501,78.301,70.901,0.500
'[00:00:09.242 01/01/2011]',20.900,79.401,63.501,78.101,70.901,0.500
'[00:00:09.243 01/01/2011]',21.700,78.901,63.601,78.201,70.901,0.500
'[00:00:09.244 01/01/2011]',23.300,78.301,63.701,78.401,70.801,0.500
'[00:00:09.245 01/01/2011]',25.100,77.901,63.801,78.601,70.701,0.500
'[00:00:09.246 01/01/2011]',26.100,77.501,63.901,78.901,70.501,0.500
'[00:00:09.247 01/01/2011]',25.800,77.301,63.901,79.001,70.201,0.500
'[00:00:09.248 01/01/2011]',24.200,77.101,63.901,79.101,70.001,0.500
'[00:00:09.249 01/01/2011]',22.500,77.101,63.901,79.201,69.901,0.500
'[00:00:09.250 01/01/2011]',21.900,77.101,63.901,79.301,69.901,0.500
'[00:00:09.251 01/01/2011]',23.100,77.101,63.601,79.201,70.201,0.500
'[00:00:09.252 01/01/2011]',26.000,77.101,63.301,79.001,70.401,0.500
'[00:00:09.253 01/01/2011]',29.200,76.901,62.801,78.501,70.701,0.500
'[00:00:09.254 01/01/2011]',31.100,76.601,62.501,78.101,70.801,0.500
'[00:00:09.255 01/01/2011]',30.700,76.401,62.501,77.901,70.901,0.500
'[00:00:09.256 01/01/2011]',28.500,76.201,62.901,77.901,70.801,0.500
'[00:00:09.257 01/01/2011]',26.200,76.301,63.601,78.201,70.701,0.500
'[00:00:09.258 01/01/2011]',25.200,76.501,64.301,78.601,70.701,0.500
'[00:00:09.259 01/01/2011]',26.300,76.701,64.701,79.001,70.801,0.500
'[00:00:09.260 01/01/2011]',28.900,76.701,64.801,79.101,71.101,0.500
'[00:00:09.261 01/01/2011]',31.500,76.501,64.601,78.901,71.501,0.500
'[00:00:09.262 01/01/2011]',32.901,76.301,64.301,78.601,71.901,0.500
'[00:00:09.263 01/01/2011]',32.700,76.001,64.001,78.301,72.101,0.500
'[00:00:09.264 01/01/2011]',31.600,75.801,63.901,78.201,71.901,0.500
'[00:00:09.265 01/01/2011]',30.500,75.601,63.801,78.201,71.201,0.500
'[00:00:09.266 01/01/2011]',30.200,75.301,63.701,78.201,70.401,0.500
'[00:00:09.267 01/01/2011]',30.600,74.801,63.501,78.201,69.601,0.500
'[00:00:09.268 01/01/2011]',31.100,74.301,63.301,77.901,69.101,0.500
'[00:00:09.269 01/01/2011]',31.300,73.701,63.001,77.401,68.801,0.500
'[00:00:09.270 01/01/2011]',31.100,73.201,62.801,76.701,68.701,0.500
'[00:00:09.271 01/01/2011]',31.000,72.901,62.601,76.001,68.501,0.500
'[00:00:09.272 01/01/2011]',31.300,72.801,62.401,75.401,68.201,0.500
'[00:00:09.273 01/01/2011]',32.200,72.901,62.301,75.001,67.901,0.500
'[00:00:09.274 01/01/2011]',33.101,73.101,62.301,75.101,67.801,0.500
'[00:00:09.275 01/01/2011]',33.601,73.401,62.401,75.301,68.001,0.500
'[00:00:09.276 01/01/2011]',33.601,73.501,62.501,75.601,68.501,0.500
'[00:00:09.277 01/01/2011]',33.501,73.501,62.601,75.701,69.001,0.500
'[00:00:09.278 01/01/2011]',33.901,73.201,62.301,75.401,69.001,0.500
'[00:00:09.279 01/01/2011]',34.901,72.801,61.701,74.901,68.601,0.500
'[00:00:09.280 01/01/2011]',36.301,72.301,60.901,74.301,67.801,0.500
'[00:00:09.281 01/01/2011]',37.401,71.901,60.101,73.901,67.001,0.500
'[00:00:09.282 01/01/2011]',37.701,71.501,59.601,73.801,66.501,0.500
'[00:00:09.283 01/01/2011]',37.201,71.201,59.501,73.701,66.601,0.500
'[00:00:09.284 01/01/2011]',36.301,70.701,59.601,73.501,66.901,0.500
'[00:00:09.285 01/01/2011]',35.701,70.001,59.601,73.101,67.201,0.500
'[00:00:09.286 01/01/2011]',35.801,69.101,59.301,72.401,67.001,0.500
'[00:00:09.287 01/01/2011]',36.501,68.301,58.701,71.701,66.401,0.500
'[00:00:09.288 01/01/2011]',37.401,67.801,57.901,71.201,65.601,0.500
'[00:00:09.289 01/01/2011]',38.201,67.801,57.201,71.001,64.801,0.500
'[00:00:09.290 01/01/2011]',38.701,68.201,56.701,71.201,64.401,0.500
'[00:00:09.291 01/01/2011]',39.001,68.601,56.301,71.501,64.301,0.500
'[00:00:09.292 01/01/2011]',39.401,68.701,56.201,71.601,64.401,0.500
'[00:00:09.293 01/01/2011]',39.801,68.401,56.001,71.601,64.501,0.500
'[00:00:09.294 01/01/2011]',40.301,67.801,55.801,71.301,64.601,0.500
'[00:00:09.295 01/01/2011]',40.701,67.101,55.501,70.901,64.501,0.500
'[00:00:09.296 01/01/2011]',40.901,66.701,55.201,70.401,64.301,0.500
'[00:00:09.297 01/01/2011]',41.101,66.601,54.901,69.801,64.001,0.500
'[00:00:09.298 01/01/2011]',41.301,66.701,54.501,69.201,63.701,0.500
'[00:00:09.299 01/01/2011]',41.501,66.801,54.101,68.501,63.601,0.500
'[00:00:09.300 01/01/2011]',41.901,66.501,53.701,68.001,63.501,0.500
'[00:00:09.301 01/01/2011]',42.301,65.701,53.301,67.701,63.601,0.500
'[00:00:09.302 01/01/2011]',42.901,64.801,53.001,67.601,63.701,0.500
'[00:00:09.303 01/01/2011]',43.501,63.801,53.001,67.701,63.901,0.500
'[00:00:09.304 01/01/2011]',44.201,63.201,53.001,67.801,64.101,0.500
'[00:00:09.305 01/01/2011]',44.601,62.701,53.101,67.901,64.201,0.500
'[00:00:09.306 01/01/2011]',44.801,62.501,53.101,67.901,64.401,0.500
'[00:00:09.307 01/01/2011]',44.601,62.201,53.101,67.801,64.701,0.500
'[00:00:09.308 01/01/2011]',44.301,61.901,52.901,67.701,65.101,0.500
'[00:00:09.309 01/01/2011]',44.301,61.501,52.501,67.601,65.501,0.500
'[00:00:09.310 01/01/2011]',44.601,61.101,51.901,67.601,65.701,0.500
'[00:00:09.311 01/01/2011]',45.301,60.801,51.301,67.501,65.501,0.500
'[00:00:09.312 01/01/2011]',46.201,60.701,50.801,67.501,65.101,0.500
'[00:00:09.313 01/01/2011]',46.901,60.701,50.401,67.401,64.601,0.500
'[00:00:09.314 01/01/2011]',47.401,60.801,50.301,67.401,64.301,0.500
'[00:00:09.315 01/01/2011]',47.501,60.701,50.301,67.301,64.301,0.500
'[00:00:09.316 01/01/2011]',47.401,60.401,50.401,67.201,64.601,0.500
'[00:00:09.317 01/01/2011]',47.101,60.101,50.501,67.101,65.001,0.500
'[00:00:09.318 01/01/2011]',46.801,59.601,50.501,67.001,65.401,0.500
'[00:00:09.319 01/01/2011]',46.701,59.301,50.301,66.801,65.701,0.500
'[00:00:09.320 01/01/2011]',47.001,59.201,50.001,66.701,65.801,0.500
'[00:00:09.321 01/01/2011]',47.801,59.201,49.501,66.601,66.001,0.500
'[00:00:09.322 01/01/2011]',48.901,59.201,48.801,66.501,66.101,0.500
'[00:00:09.323 01/01/2011]',50.201,58.901,48.201,66.401,66.201,0.500
'[00:00:09.324 01/01/2011]',51.001,58.301,47.701,66.201,66.101,0.500
'[00:00:09.325 01/01/2011]',51.301,57.401,47.501,66.001,66.001,0.500
'[00:00:09.326 01/01/2011]',51.001,56.601,47.601,65.801,65.901,0.500
'[00:00:09.327 01/01/2011]',50.401,56.101,47.901,65.601,66.201,0.500
'[00:00:09.328 01/01/2011]',49.801,56.001,48.301,65.501,67.001,0.500
'[00:00:09.329 01/01/2011]',49.801,56.301,48.601,65.401,68.001,0.500
'[00:00:09.330 01/01/2011]',50.101,56.601,48.701,65.401,69.101,0.500
'[00:00:09.331 01/01/2011]',50.701,56.701,48.501,65.401,69.801,0.500
'[00:00:09.332 01/01/2011]',51.001,56.501,48.301,65.301,70.101,0.500
'[00:00:09.333 01/01/2011]',51.001,56.001,48.001,65.201,69.801,0.500
'[00:00:09.334 01/01/2011]',50.801,55.601,47.801,65.001,69.501,0.500
'[00:00:09.335 01/01/2011]',50.501,55.201,47.501,64.801,69.301,0.500
'[00:00:09.336 01/01/2011]',50.601,55.001,47.201,64.601,69.501,0.500
'[00:00:09.337 01/01/2011]',51.001,54.801,46.701,64.501,69.801,0.500
'[00:00:09.338 01/01/2011]',51.401,54.701,46.101,64.401,70.001,0.500
'[00:00:09.339 01/01/2011]',51.601,54.301,45.501,64.301,70.101,0.500
'[00:00:09.340 01/01/2011]',51.701,53.901,44.901,64.101,69.901,0.500
'[00:00:09.341 01/01/2011]',51.601,53.401,44.301,63.901,69.701,0.500
'[00:00:09.342 01/01/2011]',51.601,52.801,43.801,63.601,69.801,0.500
'[00:00:09.343 01/01/2011]',52.001,52.201,43.301,63.401,70.301,0.500
'[00:00:09.344 01/01/2011]',52.601,51.701,42.801,63.201,70.901,0.500
'[00:00:09.345 01/01/2011]',53.201,51.101,42.401,62.901,71.401,0.500
'[00:00:09.346 01/01/2011]',53.701,50.501,42.001,62.401,71.501,0.500
'[00:00:09.347 01/01/2011]',53.901,49.901,41.701,62.001,71.301,0.500
'[00:00:09.348 01/01/2011]',54.001,49.401,41.401,61.501,71.001,0.500
'[00:00:09.349 01/01/2011]',54.101,48.901,41.201,61.301,70.801,0.500
'[00:00:09.350 01/01/2011]',54.301,48.601,41.001,61.501,70.901,0.500
'[00:00:09.351 01/01/2011]',54.301,48.301,40.901,62.001,71.201,0.500
'[00:00:09.352 01/01/2011]',54.201,48.201,40.901,62.601,71.701,0.500
'[00:00:09.353 01/01/2011]',53.901,48.101,41.001,63.201,72.001,0.500
'[00:00:09.354 01/01/2011]',53.601,48.001,41.101,63.601,72.101,0.500
'[00:00:09.355 01/01/2011]',53.201,47.901,41.001,63.701,72.201,0.500
'[00:00:09.356 01/01/2011]',53.101,47.701,40.801,63.601,72.201,0.500
'[00:00:09.357 01/01/2011]',53.201,47.401,40.401,63.501,72.401,0.500
'[00:00:09.358 01/01/2011]',53.301,47.201,40.101,63.301,72.601,0.500
'[00:00:09.359 01/01/2011]',53.301,47.101,39.901,63.301,72.801,0.500
'[00:00:09.360 01/01/2011]',53.101,47.101,39.901,63.201,72.901,0.500
'[00:00:09.361 01/01/2011]',52.701,47.201,39.901,63.101,73.101,0.500
'[00:00:09.362 01/01/2011]',52.201,47.301,39.801,63.001,73.401,0.500
'[00:00:09.363 01/01/2011]',51.701,47.301,39.501,62.801,73.901,0.500
'[00:00:09.364 01/01/2011]',51.301,47.101,39.201,62.601,74.701,0.500
'[00:00:09.365 01/01/2011]',50.801,46.601,38.901,62.201,75.401,0.500
'[00:00:09.366 01/01/2011]',50.301,45.901,39.001,61.801,76.001,0.500
'[00:00:09.367 01/01/2011]',49.701,45.201,39.301,61.201,76.201,0.500
'[00:00:09.368 01/01/2011]',49.101,44.701,39.801,60.601,76.101,0.500
'[00:00:09.369 01/01/2011]',48.701,44.501,40.201,60.101,75.701,0.500
'[00:00:09.370 01/01/2011]',48.601,44.401,40.201,59.801,75.201,0.500
'[00:00:09.371 01/01/2011]',48.901,44.201,39.801,59.601,74.901,0.500
'[00:00:09.372 01/01/2011]',49.501,43.901,38.901,59.501,74.701,0.500
'[00:00:09.373 01/01/2011]',50.101,43.501,38.001,59.501,74.701,0.500
'[00:00:09.374 01/01/2011]',50.401,43.101,37.401,59.601,74.901,0.500
'[00:00:09.375 01/01/2011]',50.301,43.001,37.101,59.801,75.401,0.500
'[00:00:09.376 01/01/2011]',49.701,43.101,37.101,60.101,76.101,0.500
'[00:00:09.377 01/01/2011]',48.801,43.301,37.401,60.501,76.901,0.500
'[00:00:09.378 01/01/2011]',47.801,43.301,37.601,61.001,77.701,0.500
'[00:00:09.379 01/01/2011]',47.001,43.101,37.701,61.401,78.301,0.500
'[00:00:09.380 01/01/2011]',46.501,42.601,37.601,61.601,78.501,0.500
'[00:00:09.381 01/01/2011]',46.001,41.901,37.401,61.601,78.401,0.500
'[00:00:09.382 01/01/2011]',45.301,41.201,37.201,61.301,78.001,0.500
'[00:00:09.383 01/01/2011]',44.301,40.701,37.101,60.701,77.601,0.500
'[00:00:09.384 01/01/2011]',43.201,40.301,37.001,59.901,77.301,0.500
'[00:00:09.385 01/01/2011]',42.101,40.001,37.001,59.001,77.101,0.500
'[00:00:09.386 01/01/2011]',41.501,39.801,37.001,58.201,77.001,0.500
'[00:00:09.387 01/01/2011]',41.201,39.501,36.801,57.601,76.701,0.500
'[00:00:09.388 01/01/2011]',41.301,39.301,36.601,57.201,76.101,0.500
'[00:00:09.389 01/01/2011]',41.401,39.101,36.301,57.001,75.501,0.500
'[00:00:09.390 01/01/2011]',41.301,38.801,36.001,56.801,74.801,0.500
'[00:00:09.391 01/01/2011]',41.201,38.601,35.601,56.701,74.201,0.500
'[00:00:09.392 01/01/2011]',40.901,38.301,35.301,56.601,74.001,0.500
'[00:00:09.393 01/01/2011]',40.701,38.201,35.201,56.601,73.901,0.500
'[00:00:09.394 01/01/2011]',40.601,38.201,35.201,56.801,74.001,0.500
'[00:00:09.395 01/01/2011]',40.301,38.401,35.301,57.001,73.801,0.500
'[00:00:09.396 01/01/2011]',39.601,38.701,35.401,57.001,73.301,0.500
'[00:00:09.397 01/01/2011]',38.601,38.701,35.201,56.801,72.401,0.500
'[00:00:09.398 01/01/2011]',37.501,38.601,34.801,56.201,71.501,0.500
'[00:00:09.399 01/01/2011]',36.601,38.301,34.301,55.501,70.701,0.500
'[00:00:09.400 01/01/2011]',36.401,37.801,33.801,54.701,70.301,0.500
'[00:00:09.401 01/01/2011]',36.901,37.301,33.701,54.001,70.301,0.500
'[00:00:09.402 01/01/2011]',37.901,37.001,33.901,53.601,70.601,0.500
'[00:00:09.403 01/01/2011]',38.901,36.801,34.501,53.401,70.901,0.500
'[00:00:09.404 01/01/2011]',39.301,36.801,35.101,53.401,71.001,0.500
'[00:00:09.405 01/01/2011]',39.101,36.801,35.501,53.401,70.801,0.500
'[00:00:09.406 01/01/2011]',38.201,36.901,35.401,53.301,70.301,0.500
'[00:00:09.407 01/01/2011]',36.901,37.001,35.101,53.001,69.701,0.500
'[00:00:09.408 01/01/2011]',35.501,37.101,34.701,52.601,69.001,0.500
'[00:00:09.409 01/01/2011]',34.101,37.301,34.501,52.201,68.201,0.500
'[00:00:09.410 01/01/2011]',32.700,37.501,34.701,51.801,67.301,0.500
'[00:00:09.411 01/01/2011]',31.300,37.901,35.201,51.501,66.301,0.500
'[00:00:09.412 01/01/2011]',30.000,38.501,35.801,51.601,65.301,0.500
'[00:00:09.413 01/01/2011]',29.400,39.201,36.301,51.901,64.401,0.500
'[00:00:09.414 01/01/2011]',29.400,39.901,36.701,52.301,63.701,0.500
'[00:00:09.415 01/01/2011]',30.000,40.401,37.001,52.701,63.301,0.500
'[00:00:09.416 01/01/2011]',30.500,40.501,37.101,52.901,63.101,0.500
'[00:00:09.417 01/01/2011]',30.300,40.501,37.201,52.901,62.801,0.500
'[00:00:09.418 01/01/2011]',29.100,40.601,37.401,52.701,62.501,0.500
'[00:00:09.419 01/01/2011]',27.000,40.901,37.601,52.401,61.901,0.500
'[00:00:09.420 01/01/2011]',24.900,41.501,37.801,52.001,61.101,0.500
'[00:00:09.421 01/01/2011]',23.400,42.201,37.901,51.701,60.301,0.500
'[00:00:09.422 01/01/2011]',22.800,42.601,38.101,51.401,59.701,0.500
'[00:00:09.423 01/01/2011]',22.400,42.601,38.401,51.101,59.201,0.500
'[00:00:09.424 01/01/2011]',21.400,42.401,38.801,50.901,59.001,0.500
'[00:00:09.425 01/01/2011]',19.100,42.101,39.201,50.701,58.901,0.500
'[00:00:09.426 01/01/2011]',16.000,42.101,39.801,50.601,58.601,0.500
'[00:00:09.427 01/01/2011]',13.200,42.401,40.301,50.601,58.101,0.500
'[00:00:09.428 01/01/2011]',11.800,42.801,40.701,50.601,57.401,0.500
'[00:00:09.429 01/01/2011]',12.400,43.001,40.901,50.601,56.401,0.500
'[00:00:09.430 01/01/2011]',14.100,43.001,41.001,50.501,55.401,0.500
'[00:00:09.431 01/01/2011]',15.300,42.901,41.101,50.401,54.601,0.500
'[00:00:09.432 01/01/2011]',14.800,42.901,41.201,50.401,54.101,0.500
'[00:00:09.433 01/01/2011]',12.500,43.201,41.401,50.401,53.801,0.500
'[00:00:09.434 01/01/2011]',9.500,43.801,41.701,50.501,53.601,0.500
'[00:00:09.435 01/01/2011]',7.400,44.401,41.801,50.601,53.301,0.500
'[00:00:09.436 01/01/2011]',7.100,44.701,41.801,50.701,52.701,0.500
'[00:00:09.437 01/01/2011]',8.200,44.601,41.501,50.601,51.801,0.500
'[00:00:09.438 01/01/2011]',9.200,44.301,41.201,50.401,50.801,0.500
