'Time and date','Direct_1','Abdomen_1','Abdomen_2','Abdomen_3','Abdomen_4','EDF Annotations'
'[00:00:08.753 01/01/2011]',3.300,16.800,11.700,13.700,8.600,0.500
'[00:00:08.754 01/01/2011]',1.800,17.100,11.200,13.600,8.500,0.500
'[00:00:08.755 01/01/2011]',0.500,17.400,10.900,13.600,8.600,0.500
'[00:00:08.756 01/01/2011]',-0.700,17.600,10.800,14.000,8.800,0.500
'[00:00:08.757 01/01/2011]',-1.800,18.000,11.000,14.600,9.100,0.500
'[00:00:08.758 01/01/2011]',-2.300,18.400,11.400,15.400,9.400,0.500
'[00:00:08.759 01/01/2011]',-2.200,18.500,11.900,16.000,9.500,0.500
'[00:00:08.760 01/01/2011]',-1.400,18.000,12.200,16.300,9.400,0.500
'[00:00:08.761 01/01/2011]',-0.400,16.900,12.400,16.200,9.300,0.500
'[00:00:08.762 01/01/2011]',0.100,15.300,12.500,15.800,9.200,0.500
'[00:00:08.763 01/01/2011]',-0.200,14.000,12.700,15.200,9.200,0.500
'[00:00:08.764 01/01/2011]',-1.200,13.400,12.900,14.700,9.300,0.500
'[00:00:08.765 01/01/2011]',-2.400,13.600,13.200,14.400,9.300,0.500
'[00:00:08.766 01/01/2011]',-3.100,14.300,13.300,14.300,9.300,0.500
'[00:00:08.767 01/01/2011]',-2.900,15.100,13.200,14.300,9.200,0.500
'[00:00:08.768 01/01/2011]',-2.100,15.400,12.900,14.300,9.300,0.500
'[00:00:08.769 01/01/2011]',-1.200,15.500,12.600,14.500,9.600,0.500
'[00:00:08.770 01/01/2011]',-0.700,15.700,12.300,14.700,10.000,0.500
'[00:00:08.771 01/01/2011]',-0.500,16.400,12.300,14.900,10.500,0.500
'[00:00:08.772 01/01/2011]',-0.400,17.600,12.500,15.200,10.900,0.500
'[00:00:08.773 01/01/2011]',0.000,18.900,12.700,15.400,11.100,0.500
'[00:00:08.774 01/01/2011]',0.700,19.700,12.900,15.400,11.200,0.500
'[00:00:08.775 01/01/2011]',1.400,19.800,13.000,15.300,11.300,0.500
'[00:00:08.776 01/01/2011]',1.800,19.400,12.900,15.300,11.400,0.500
'[00:00:08.777 01/01/2011]',1.600,19.000,12.800,15.400,11.700,0.500
'[00:00:08.778 01/01/2011]',0.800,18.800,12.800,15.600,12.100,0.500
'[00:00:08.779 01/01/2011]',-0.100,19.100,13.000,15.800,12.400,0.500
'[00:00:08.780 01/01/2011]',-0.900,19.400,13.300,15.800,12.500,0.500
'[00:00:08.781 01/01/2011]',-1.300,19.300,13.500,15.500,12.200,0.500
'[00:00:08.782 01/01/2011]',-1.400,18.800,13.300,15.100,11.500,0.500
'[00:00:08.783 01/01/2011]',-1.400,17.900,12.900,14.600,10.700,0.500
'[00:00:08.784 01/01/2011]',-1.400,17.300,12.400,14.400,9.800,0.500
'[00:00:08.785 01/01/2011]',-1.400,17.100,12.000,14.600,9.200,0.500
'[00:00:08.786 01/01/2011]',-1.300,17.500,11.800,15.000,9.100,0.500
'[00:00:08.787 01/01/2011]',-0.700,18.100,11.900,15.400,9.300,0.500
'[00:00:08.788 01/01/2011]',0.300,18.600,12.200,15.800,9.700,0.500
'[00:00:08.789 01/01/2011]',1.500,18.800,12.300,16.200,10.100,0.500
'[00:00:08.790 01/01/2011]',2.400,18.800,12.200,16.700,10.400,0.500
'[00:00:08.791 01/01/2011]',2.700,18.900,12.000,17.400,10.600,0.500
'[00:00:08.792 01/01/2011]',2.200,19.300,11.600,18.100,10.800,0.500
'[00:00:08.793 01/01/2011]',1.200,19.900,11.400,18.800,11.100,0.500
'[00:00:08.794 01/01/2011]',0.200,20.500,11.500,19.200,11.400,0.500
'[00:00:08.795 01/01/2011]',-0.300,20.700,11.700,19.100,11.600,0.500
'[00:00:08.796 01/01/2011]',0.100,20.600,11.900,18.700,11.500,0.500
'[00:00:08.797 01/01/2011]',0.900,20.200,12.100,18.100,11.200,0.500
'[00:00:08.798 01/01/2011]',1.500,19.600,12.100,17.400,10.900,0.500
'[00:00:08.799 01/01/2011]',1.400,19.000,12.000,16.900,10.700,0.500
'[00:00:08.800 01/01/2011]',0.600,18.500,11.900,16.500,10.800,0.500
'[00:00:08.801 01/01/2011]',-0.300,18.100,11.800,16.300,11.000,0.500
'[00:00:08.802 01/01/2011]',-0.600,17.800,11.900,16.400,11.400,0.500
'[00:00:08.803 01/01/2011]',0.100,17.500,12.200,16.700,11.700,0.500
'[00:00:08.804 01/01/2011]',1.600,17.500,12.500,17.200,11.800,0.500
'[00:00:08.805 01/01/2011]',3.300,17.700,12.900,17.500,11.700,0.500
'[00:00:08.806 01/01/2011]',4.400,18.000,13.100,17.600,11.500,0.500
'[00:00:08.807 01/01/2011]',4.900,18.300,13.000,17.300,11.300,0.500
'[00:00:08.808 01/01/2011]',4.900,18.500,12.600,16.800,11.200,0.500
'[00:00:08.809 01/01/2011]',5.000,18.600,12.000,16.400,11.000,0.500
'[00:00:08.810 01/01/2011]',5.300,18.800,11.400,16.400,10.800,0.500
'[00:00:08.811 01/01/2011]',5.700,18.900,11.000,16.900,10.400,0.500
'[00:00:08.812 01/01/2011]',6.000,19.100,10.900,17.700,10.000,0.500
'[00:00:08.813 01/01/2011]',5.900,19.400,11.200,18.400,9.600,0.500
'[00:00:08.814 01/01/2011]',5.400,19.700,11.700,18.700,9.300,0.500
'[00:00:08.815 01/01/2011]',4.800,20.200,12.200,18.600,9.100,0.500
'[00:00:08.816 01/01/2011]',4.600,20.800,12.400,18.300,9.100,0.500
'[00:00:08.817 01/01/2011]',4.700,21.400,12.400,17.900,9.100,0.500
'[00:00:08.818 01/01/2011]',4.900,21.700,12.100,17.500,9.000,0.500
'[00:00:08.819 01/01/2011]',4.800,21.500,11.700,16.900,8.700,0.500
'[00:00:08.820 01/01/2011]',4.100,20.700,11.200,16.000,8.000,0.500
'[00:00:08.821 01/01/2011]',2.500,19.300,10.500,14.700,6.900,0.500
'[00:00:08.822 01/01/2011]',0.400,17.700,9.700,13.000,5.700,0.500
'[00:00:08.823 01/01/2011]',-1.700,16.300,8.800,11.600,4.300,0.500
'[00:00:08.824 01/01/2011]',-3.400,15.400,7.700,10.700,3.100,0.500
'[00:00:08.825 01/01/2011]',-4.300,15.200,6.800,10.600,2.200,0.500
'[00:00:08.826 01/01/2011]',-4.000,15.600,6.200,11.300,1.800,0.500
'[00:00:08.827 01/01/2011]',-2.500,16.300,6.200,12.300,1.900,0.500
'[00:00:08.828 01/01/2011]',0.300,17.100,6.700,13.300,2.700,0.500
'[00:00:08.829 01/01/2011]',4.000,17.600,7.700,14.000,3.700,0.500
'[00:00:08.830 01/01/2011]',8.700,17.900,8.900,14.400,4.900,0.500
'[00:00:08.831 01/01/2011]',14.100,18.200,10.200,14.700,5.800,0.500
'[00:00:08.832 01/01/2011]',20.400,18.700,11.500,15.200,6.700,0.500
'[00:00:08.833 01/01/2011]',27.800,19.400,12.900,16.200,7.700,0.500
'[00:00:08.834 01/01/2011]',36.301,20.300,14.400,17.600,9.100,0.500
'[00:00:08.835 01/01/2011]',45.801,21.100,16.100,19.200,11.000,0.500
'[00:00:08.836 01/01/2011]',55.701,21.800,18.100,20.800,13.400,0.500
'[00:00:08.837 01/01/2011]',65.101,22.200,20.100,21.900,16.000,0.500
'[00:00:08.838 01/01/2011]',73.001,22.400,22.000,22.700,18.300,0.500
'[00:00:08.839 01/01/2011]',78.801,22.400,23.600,23.300,20.100,0.500
'[00:00:08.840 01/01/2011]',82.101,22.300,25.000,24.100,21.500,0.500
'[00:00:08.841 01/01/2011]',83.401,22.100,26.000,25.200,22.900,0.500
'[00:00:08.842 01/01/2011]',83.001,22.100,27.000,26.600,24.300,0.500
'[00:00:08.843 01/01/2011]',81.701,22.200,27.900,28.000,26.000,0.500
'[00:00:08.844 01/01/2011]',80.101,22.600,28.600,29.100,27.600,0.500
'[00:00:08.845 01/01/2011]',78.501,23.100,29.200,29.600,29.000,0.500
'[00:00:08.846 01/01/2011]',77.101,23.500,29.700,29.600,29.900,0.500
'[00:00:08.847 01/01/2011]',75.801,23.700,29.900,29.300,30.300,0.500
'[00:00:08.848 01/01/2011]',74.601,23.600,29.800,29.000,30.200,0.500
'[00:00:08.849 01/01/2011]',73.001,23.300,29.500,28.600,29.700,0.500
'[00:00:08.850 01/01/2011]',70.901,23.100,28.900,28.000,28.900,0.500
'[00:00:08.851 01/01/2011]',68.201,23.200,28.000,27.000,27.600,0.500
'[00:00:08.852 01/01/2011]',64.701,23.400,26.600,25.500,25.800,0.500
'[00:00:08.853 01/01/2011]',60.301,23.500,24.800,23.300,23.400,0.500
'[00:00:08.854 01/01/2011]',54.601,23.200,22.200,20.900,20.500,0.500
'[00:00:08.855 01/01/2011]',47.201,22.600,19.000,18.400,17.300,0.500
'[00:00:08.856 01/01/2011]',37.601,21.700,15.200,16.200,14.300,0.500
'[00:00:08.857 01/01/2011]',26.200,20.900,11.400,14.500,11.600,0.500
'[00:00:08.858 01/01/2011]',14.000,20.300,8.100,13.300,9.600,0.500
'[00:00:08.859 01/01/2011]',2.400,19.900,5.900,12.500,8.300,0.500
'[00:00:08.860 01/01/2011]',-6.800,19.500,5.000,12.000,7.700,0.500
'[00:00:08.861 01/01/2011]',-12.500,18.800,5.400,11.800,7.700,0.500
'[00:00:08.862 01/01/2011]',-14.300,17.900,6.600,11.800,8.100,0.500
'[00:00:08.863 01/01/2011]',-12.900,17.100,7.800,12.000,8.900,0.500
'[00:00:08.864 01/01/2011]',-9.100,16.700,8.700,12.500,9.700,0.500
'[00:00:08.865 01/01/2011]',-4.100,16.800,9.200,13.000,10.500,0.500
'[00:00:08.866 01/01/2011]',1.200,17.300,9.400,13.700,11.100,0.500
'[00:00:08.867 01/01/2011]',6.400,17.700,9.600,14.300,11.500,0.500
'[00:00:08.868 01/01/2011]',10.800,17.800,9.900,14.800,11.600,0.500
'[00:00:08.869 01/01/2011]',14.100,17.600,10.400,15.100,11.800,0.500
'[00:00:08.870 01/01/2011]',16.200,17.400,11.000,15.300,12.100,0.500
'[00:00:08.871 01/01/2011]',17.000,17.800,11.400,15.500,12.700,0.500
'[00:00:08.872 01/01/2011]',16.800,18.700,11.600,15.800,13.600,0.500
'[00:00:08.873 01/01/2011]',16.100,20.100,11.700,16.100,14.500,0.500
'[00:00:08.874 01/01/2011]',15.300,21.300,11.700,16.400,15.200,0.500
'[00:00:08.875 01/01/2011]',14.500,21.800,11.700,16.700,15.500,0.500
'[00:00:08.876 01/01/2011]',13.900,21.400,11.900,16.900,15.500,0.500
'[00:00:08.877 01/01/2011]',13.700,20.300,12.000,17.200,15.300,0.500
'[00:00:08.878 01/01/2011]',14.000,19.000,12.200,17.300,15.000,0.500
'[00:00:08.879 01/01/2011]',15.000,17.800,12.100,17.400,14.600,0.500
'[00:00:08.880 01/01/2011]',16.200,17.100,11.900,17.400,14.200,0.500
'[00:00:08.881 01/01/2011]',17.200,16.600,11.500,17.300,13.800,0.500
'[00:00:08.882 01/01/2011]',17.800,16.200,11.100,16.900,13.400,0.500
'[00:00:08.883 01/01/2011]',17.700,15.900,10.800,16.500,13.100,0.500
'[00:00:08.884 01/01/2011]',17.300,15.700,10.700,16.200,13.000,0.500
'[00:00:08.885 01/01/2011]',17.000,15.700,10.900,16.000,13.000,0.500
'[00:00:08.886 01/01/2011]',17.200,16.100,11.200,16.200,13.200,0.500
'[00:00:08.887 01/01/2011]',17.800,16.700,11.500,16.500,13.100,0.500
'[00:00:08.888 01/01/2011]',18.400,17.400,11.600,16.900,12.900,0.500
'[00:00:08.889 01/01/2011]',18.700,17.900,11.600,17.200,12.400,0.500
'[00:00:08.890 01/01/2011]',18.400,18.300,11.500,17.300,12.000,0.500
'[00:00:08.891 01/01/2011]',17.900,18.700,11.600,17.200,11.800,0.500
'[00:00:08.892 01/01/2011]',17.400,19.100,11.800,17.100,11.800,0.500
'[00:00:08.893 01/01/2011]',17.000,19.500,12.100,17.100,12.000,0.500
'[00:00:08.894 01/01/2011]',16.800,19.700,12.500,17.100,12.100,0.500
'[00:00:08.895 01/01/2011]',16.500,19.700,12.800,17.200,12.200,0.500
'[00:00:08.896 01/01/2011]',16.300,19.500,12.900,17.300,12.200,0.500
'[00:00:08.897 01/01/2011]',16.100,19.400,13.000,17.400,12.200,0.500
'[00:00:08.898 01/01/2011]',16.100,19.500,13.200,17.400,12.300,0.500
'[00:00:08.899 01/01/2011]',16.400,19.700,13.400,17.400,12.600,0.500
'[00:00:08.900 01/01/2011]',16.800,19.700,13.800,17.300,12.900,0.500
'[00:00:08.901 01/01/2011]',17.000,19.400,14.000,17.200,13.200,0.500
'[00:00:08.902 01/01/2011]',16.800,18.700,14.200,17.000,13.400,0.500
'[00:00:08.903 01/01/2011]',16.500,17.700,14.200,17.000,13.300,0.500
'[00:00:08.904 01/01/2011]',16.200,17.000,14.000,17.200,13.200,0.500
'[00:00:08.905 01/01/2011]',16.200,16.900,13.700,17.400,12.800,0.500
'[00:00:08.906 01/01/2011]',16.500,17.300,13.500,17.700,12.400,0.500
'[00:00:08.907 01/01/2011]',16.900,18.000,13.200,17.800,12.000,0.500
'[00:00:08.908 01/01/2011]',17.100,18.500,13.100,17.700,11.600,0.500
'[00:00:08.909 01/01/2011]',16.900,18.800,13.000,17.600,11.400,0.500
'[00:00:08.910 01/01/2011]',16.300,18.900,13.000,17.500,11.400,0.500
'[00:00:08.911 01/01/2011]',15.600,18.900,13.200,17.700,11.500,0.500
'[00:00:08.912 01/01/2011]',15.100,19.100,13.400,18.200,11.700,0.500
'[00:00:08.913 01/01/2011]',15.100,19.300,13.600,18.700,11.800,0.500
'[00:00:08.914 01/01/2011]',15.400,19.500,13.700,19.000,11.900,0.500
'[00:00:08.915 01/01/2011]',15.900,19.500,13.600,18.900,11.800,0.500
'[00:00:08.916 01/01/2011]',16.100,19.400,13.400,18.400,11.600,0.500
'[00:00:08.917 01/01/2011]',16.000,19.300,13.200,17.800,11.600,0.500
'[00:00:08.918 01/01/2011]',15.900,19.300,13.200,17.200,11.500,0.500
'[00:00:08.919 01/01/2011]',16.000,19.300,13.300,16.700,11.500,0.500
'[00:00:08.920 01/01/2011]',16.700,19.200,13.700,16.400,11.600,0.500
'[00:00:08.921 01/01/2011]',17.900,18.700,14.200,16.300,11.500,0.500
'[00:00:08.922 01/01/2011]',19.100,18.000,14.800,16.200,11.400,0.500
'[00:00:08.923 01/01/2011]',19.600,17.500,15.400,16.300,11.200,0.500
'[00:00:08.924 01/01/2011]',19.200,17.800,16.200,16.500,10.800,0.500
'[00:00:08.925 01/01/2011]',18.000,18.900,17.300,16.900,10.200,0.500
'[00:00:08.926 01/01/2011]',16.800,20.600,18.800,17.300,9.200,0.500
'[00:00:08.927 01/01/2011]',16.100,22.400,20.700,17.600,8.000,0.500
'[00:00:08.928 01/01/2011]',16.300,23.800,22.900,17.900,6.700,0.500
'[00:00:08.929 01/01/2011]',17.100,24.700,25.400,18.400,5.700,0.500
'[00:00:08.930 01/01/2011]',17.900,25.400,27.900,19.200,5.100,0.500
'[00:00:08.931 01/01/2011]',18.100,26.400,30.500,20.500,5.300,0.500
'[00:00:08.932 01/01/2011]',17.600,27.700,32.901,22.100,5.900,0.500
'[00:00:08.933 01/01/2011]',16.800,29.300,35.101,23.700,6.800,0.500
'[00:00:08.934 01/01/2011]',15.800,30.600,37.001,25.000,7.800,0.500
'[00:00:08.935 01/01/2011]',15.000,31.200,38.601,26.100,8.700,0.500
'[00:00:08.936 01/01/2011]',14.100,31.100,40.101,27.000,10.100,0.500
'[00:00:08.937 01/01/2011]',13.100,30.500,41.701,28.000,12.100,0.500
'[00:00:08.938 01/01/2011]',11.900,30.000,43.701,29.300,15.200,0.500
'[00:00:08.939 01/01/2011]',10.700,29.600,46.001,31.000,19.400,0.500
'[00:00:08.940 01/01/2011]',9.900,29.300,48.401,32.801,24.100,0.500
'[00:00:08.941 01/01/2011]',9.700,28.700,50.601,34.601,28.900,0.500
'[00:00:08.942 01/01/2011]',9.700,27.500,51.901,36.101,33.301,0.500
'[00:00:08.943 01/01/2011]',9.600,25.800,52.301,37.401,37.301,0.500
'[00:00:08.944 01/01/2011]',9.000,23.900,51.601,38.601,41.401,0.500
'[00:00:08.945 01/01/2011]',7.900,22.200,50.401,40.001,46.001,0.500
'[00:00:08.946 01/01/2011]',6.600,20.900,48.901,41.501,51.501,0.500
'[00:00:08.947 01/01/2011]',5.800,19.700,47.601,43.101,57.901,0.500
'[00:00:08.948 01/01/2011]',5.700,18.400,46.301,44.601,64.501,0.500
'[00:00:08.949 01/01/2011]',6.200,16.700,45.001,45.901,70.801,0.500
'[00:00:08.950 01/01/2011]',6.800,14.700,43.101,46.901,76.601,0.500
'[00:00:08.951 01/01/2011]',6.900,12.700,40.501,47.701,81.901,0.500
'[00:00:08.952 01/01/2011]',6.100,10.900,37.201,48.301,87.201,0.500
'[00:00:08.953 01/01/2011]',4.500,9.300,33.701,49.001,92.901,0.500
'[00:00:08.954 01/01/2011]',2.600,7.800,30.400,49.801,98.902,0.500
'[00:00:08.955 01/01/2011]',0.700,6.000,27.700,50.401,104.902,0.500
'[00:00:08.956 01/01/2011]',-0.800,3.900,25.600,50.901,110.202,0.500
'[00:00:08.957 01/01/2011]',-2.000,1.400,23.600,50.801,114.002,0.500
'[00:00:08.958 01/01/2011]',-2.800,-1.200,21.500,50.201,115.802,0.500
'[00:00:08.959 01/01/2011]',-3.500,-3.700,19.100,49.001,115.802,0.500
'[00:00:08.960 01/01/2011]',-4.000,-6.000,16.400,47.201,114.302,0.500
'[00:00:08.961 01/01/2011]',-4.100,-7.800,13.600,44.901,111.602,0.500
'[00:00:08.962 01/01/2011]',-3.600,-9.200,10.800,42.301,107.902,0.500
'[00:00:08.963 01/01/2011]',-2.500,-10.100,7.700,39.301,103.302,0.500
'[00:00:08.964 01/01/2011]',-0.900,-10.700,4.000,35.801,97.801,0.500
'[00:00:08.965 01/01/2011]',1.000,-11.000,-0.500,31.700,91.601,0.500
'[00:00:08.966 01/01/2011]',3.000,-11.300,-5.700,27.300,85.001,0.500
'[00:00:08.967 01/01/2011]',5.100,-11.800,-11.300,22.900,78.601,0.500
'[00:00:08.968 01/01/2011]',7.400,-12.300,-16.500,18.900,72.801,0.500
'[00:00:08.969 01/01/2011]',9.900,-12.700,-20.900,15.800,67.701,0.500
'[00:00:08.970 01/01/2011]',12.500,-12.900,-24.500,13.500,63.101,0.500
'[00:00:08.971 01/01/2011]',14.900,-12.500,-27.500,11.600,58.101,0.500
'[00:00:08.972 01/01/2011]',16.600,-11.700,-30.300,9.900,52.501,0.500
'[00:00:08.973 01/01/2011]',17.700,-10.700,-33.101,7.800,45.901,0.500
'[00:00:08.974 01/01/2011]',18.200,-9.800,-35.701,5.300,39.001,0.500
'[00:00:08.975 01/01/2011]',18.900,-8.900,-37.601,2.900,32.200,0.500
'[00:00:08.976 01/01/2011]',20.100,-8.200,-38.501,0.900,26.300,0.500
'[00:00:08.977 01/01/2011]',22.100,-7.400,-38.101,-0.400,21.500,0.500
'[00:00:08.978 01/01/2011]',24.600,-6.300,-36.501,-1.100,17.700,0.500
'[00:00:08.979 01/01/2011]',26.900,-5.100,-34.201,-1.400,14.600,0.500
'[00:00:08.980 01/01/2011]',28.200,-3.900,-31.500,-1.700,11.800,0.500
'[00:00:08.981 01/01/2011]',28.200,-2.900,-28.800,-2.100,9.200,0.500
'[00:00:08.982 01/01/2011]',27.200,-2.100,-26.200,-2.600,6.800,0.500
'[00:00:08.983 01/01/2011]',26.100,-1.300,-23.600,-2.700,5.000,0.500
'[00:00:08.984 01/01/2011]',25.700,-0.600,-20.800,-2.300,3.800,0.500
'[00:00:08.985 01/01/2011]',26.200,0.100,-17.800,-1.300,3.100,0.500
'[00:00:08.986 01/01/2011]',27.300,1.000,-14.600,0.000,2.800,0.500
'[00:00:08.987 01/01/2011]',28.200,2.000,-11.400,1.200,2.700,0.500
'[00:00:08.988 01/01/2011]',28.300,3.100,-8.400,2.200,2.600,0.500
'[00:00:08.989 01/01/2011]',27.600,4.400,-5.700,2.900,2.400,0.500
'[00:00:08.990 01/01/2011]',26.800,6.000,-3.200,3.700,2.300,0.500
'[00:00:08.991 01/01/2011]',26.500,7.900,-0.900,4.700,2.400,0.500
'[00:00:08.992 01/01/2011]',26.900,9.900,1.300,6.100,2.700,0.500
'[00:00:08.993 01/01/2011]',27.500,11.600,3.400,7.500,3.300,0.500
'[00:00:08.994 01/01/2011]',27.700,12.600,5.300,8.800,4.100,0.500
'[00:00:08.995 01/01/2011]',27.100,13.000,6.900,9.600,4.900,0.500
'[00:00:08.996 01/01/2011]',26.100,12.900,8.200,9.700,5.600,0.500
'[00:00:08.997 01/01/2011]',25.300,12.700,9.100,9.400,6.000,0.500
'[00:00:08.998 01/01/2011]',25.300,12.500,9.800,8.700,6.000,0.500
'[00:00:08.999 01/01/2011]',26.200,12.400,10.300,8.100,5.700,0.500
'[00:00:09.000 01/01/2011]',27.200,12.200,10.600,7.500,5.100,0.500
'[00:00:09.001 01/01/2011]',27.800,11.800,10.700,7.200,4.600,0.500
'[00:00:09.002 01/01/2011]',27.300,11.200,10.600,7.000,4.200,0.500
'[00:00:09.003 01/01/2011]',26.300,10.700,10.300,6.900,3.900,0.500
'[00:00:09.004 01/01/2011]',25.300,10.400,10.100,6.900,3.700,0.500
'[00:00:09.005 01/01/2011]',25.100,10.600,10.200,7.000,3.400,0.500
'[00:00:09.006 01/01/2011]',25.700,11.000,10.400,7.200,3.100,0.500
'[00:00:09.007 01/01/2011]',26.800,11.600,10.700,7.500,2.700,0.500
'[00:00:09.008 01/01/2011]',27.600,12.100,10.900,7.900,2.200,0.500
'[00:00:09.009 01/01/2011]',27.900,12.600,10.800,8.200,1.900,0.500
'[00:00:09.010 01/01/2011]',27.700,13.200,10.400,8.500,1.700,0.500
'[00:00:09.011 01/01/2011]',27.400,14.000,9.900,8.600,1.700,0.500
'[00:00:09.012 01/01/2011]',27.400,15.000,9.600,8.500,1.800,0.500
'[00:00:09.013 01/01/2011]',28.000,15.800,9.700,8.300,2.000,0.500
'[00:00:09.014 01/01/2011]',28.800,16.300,10.000,8.200,2.200,0.500
'[00:00:09.015 01/01/2011]',29.600,16.300,10.400,8.400,2.400,0.500
'[00:00:09.016 01/01/2011]',29.800,16.200,10.800,8.900,2.500,0.500
'[00:00:09.017 01/01/2011]',29.100,16.100,10.900,9.700,2.600,0.500
'[00:00:09.018 01/01/2011]',27.900,16.300,10.800,10.700,2.700,0.500
'[00:00:09.019 01/01/2011]',26.400,16.500,10.600,11.500,2.700,0.500
'[00:00:09.020 01/01/2011]',25.400,16.400,10.600,11.800,2.500,0.500
'[00:00:09.021 01/01/2011]',25.200,15.700,10.800,11.700,2.300,0.500
'[00:00:09.022 01/01/2011]',25.900,14.600,11.100,11.200,2.000,0.500
'[00:00:09.023 01/01/2011]',27.000,13.500,11.400,10.600,1.900,0.500
'[00:00:09.024 01/01/2011]',28.100,12.800,11.500,10.300,2.200,0.500
'[00:00:09.025 01/01/2011]',28.500,13.000,11.500,10.400,2.600,0.500
'[00:00:09.026 01/01/2011]',28.200,13.700,11.400,10.700,3.200,0.500
'[00:00:09.027 01/01/2011]',27.400,14.700,11.400,11.200,3.600,0.500
'[00:00:09.028 01/01/2011]',26.800,15.300,11.500,11.500,3.800,0.500
'[00:00:09.029 01/01/2011]',26.700,15.400,11.700,11.500,3.800,0.500
'[00:00:09.030 01/01/2011]',27.000,15.200,11.900,11.400,3.700,0.500
'[00:00:09.031 01/01/2011]',27.400,15.200,12.000,11.200,3.600,0.500
'[00:00:09.032 01/01/2011]',27.500,15.700,11.900,11.100,3.500,0.500
'[00:00:09.033 01/01/2011]',27.500,16.700,11.900,11.300,3.400,0.500
'[00:00:09.034 01/01/2011]',27.400,17.800,11.800,11.700,3.400,0.500
'[00:00:09.035 01/01/2011]',27.600,18.700,11.900,12.100,3.300,0.500
'[00:00:09.036 01/01/2011]',28.300,19.000,12.100,12.400,3.400,0.500
'[00:00:09.037 01/01/2011]',29.000,18.800,12.100,12.600,3.500,0.500
'[00:00:09.038 01/01/2011]',29.300,18.300,12.000,12.500,3.600,0.500
'[00:00:09.039 01/01/2011]',28.900,17.700,11.600,12.200,3.800,0.500
'[00:00:09.040 01/01/2011]',27.900,17.300,11.300,11.700,4.100,0.500
'[00:00:09.041 01/01/2011]',26.500,17.000,11.100,11.300,4.300,0.500
'[00:00:09.042 01/01/2011]',25.400,16.700,11.200,10.900,4.700,0.500
'[00:00:09.043 01/01/2011]',24.800,16.300,11.600,10.800,5.000,0.500
'[00:00:09.044 01/01/2011]',24.800,15.900,12.100,10.900,5.300,0.500
'[00:00:09.045 01/01/2011]',25.200,15.600,12.500,11.400,5.600,0.500
'[00:00:09.046 01/01/2011]',25.800,15.600,12.700,11.900,5.900,0.500
'[00:00:09.047 01/01/2011]',26.300,15.800,12.900,12.400,6.200,0.500
'[00:00:09.048 01/01/2011]',26.300,16.000,13.000,12.700,6.400,0.500
'[00:00:09.049 01/01/2011]',26.000,16.100,13.100,12.600,6.500,0.500
'[00:00:09.050 01/01/2011]',25.200,16.200,13.400,12.300,6.500,0.500
'[00:00:09.051 01/01/2011]',24.200,16.200,13.600,12.000,6.300,0.500
'[00:00:09.052 01/01/2011]',23.300,16.500,13.700,11.700,6.000,0.500
'[00:00:09.053 01/01/2011]',22.900,17.300,13.800,11.700,5.800,0.500
'[00:00:09.054 01/01/2011]',23.100,18.300,13.900,12.100,5.900,0.500
'[00:00:09.055 01/01/2011]',23.900,19.300,14.000,12.900,6.300,0.500
'[00:00:09.056 01/01/2011]',25.100,19.900,14.000,13.900,6.900,0.500
'[00:00:09.057 01/01/2011]',26.300,19.900,14.000,14.900,7.400,0.500
'[00:00:09.058 01/01/2011]',27.200,19.300,13.900,15.500,7.500,0.500
'[00:00:09.059 01/01/2011]',27.600,18.400,13.500,15.500,7.100,0.500
'[00:00:09.060 01/01/2011]',27.800,17.500,13.000,15.000,6.300,0.500
'[00:00:09.061 01/01/2011]',27.600,16.900,12.500,14.100,5.400,0.500
'[00:00:09.062 01/01/2011]',27.300,16.700,12.100,13.200,4.600,0.500
'[00:00:09.063 01/01/2011]',26.900,16.700,11.700,12.500,4.100,0.500
'[00:00:09.064 01/01/2011]',26.700,16.700,11.600,12.000,3.800,0.500
'[00:00:09.065 01/01/2011]',26.600,16.600,11.500,11.900,3.600,0.500
'[00:00:09.066 01/01/2011]',26.800,16.400,11.700,11.800,3.600,0.500
'[00:00:09.067 01/01/2011]',27.000,16.300,11.900,11.800,3.600,0.500
'[00:00:09.068 01/01/2011]',27.100,16.500,12.200,11.700,3.700,0.500
'[00:00:09.069 01/01/2011]',27.000,16.900,12.500,11.800,3.900,0.500
'[00:00:09.070 01/01/2011]',26.900,17.600,12.600,11.900,4.000,0.500
'[00:00:09.071 01/01/2011]',26.700,18.100,12.700,12.100,4.100,0.500
'[00:00:09.072 01/01/2011]',26.600,18.500,12.500,12.300,4.000,0.500
'[00:00:09.073 01/01/2011]',26.500,18.600,12.300,12.400,3.900,0.500
'[00:00:09.074 01/01/2011]',26.200,18.500,12.100,12.300,3.800,0.500
'[00:00:09.075 01/01/2011]',25.600,18.400,12.000,12.400,4.000,0.500
'[00:00:09.076 01/01/2011]',24.600,18.500,12.000,12.600,4.200,0.500
'[00:00:09.077 01/01/2011]',23.900,18.600,12.100,12.900,4.300,0.500
'[00:00:09.078 01/01/2011]',23.600,18.700,12.100,13.100,4.300,0.500
'[00:00:09.079 01/01/2011]',24.200,18.500,12.000,13.000,4.200,0.500
'[00:00:09.080 01/01/2011]',25.300,18.000,11.600,12.300,4.000,0.500
'[00:00:09.081 01/01/2011]',26.600,17.300,10.900,11.300,4.000,0.500
