'Time and date','Direct_1','Abdomen_1','Abdomen_2','Abdomen_3','Abdomen_4','EDF Annotations'
'[00:00:08.134 01/01/2011]',-83.701,23.600,32.200,-58.301,-74.701,0.500
'[00:00:08.135 01/01/2011]',-78.501,24.200,32.400,-57.101,-72.201,0.500
'[00:00:08.136 01/01/2011]',-69.601,25.300,32.801,-55.501,-68.901,0.500
'[00:00:08.137 01/01/2011]',-57.301,26.900,33.601,-53.601,-65.301,0.500
'[00:00:08.138 01/01/2011]',-42.801,28.800,35.001,-51.901,-62.001,0.500
'[00:00:08.139 01/01/2011]',-28.100,30.400,36.601,-50.401,-59.201,0.500
'[00:00:08.140 01/01/2011]',-15.500,31.600,38.101,-49.101,-56.901,0.500
'[00:00:08.141 01/01/2011]',-6.300,32.300,39.201,-47.801,-54.801,0.500
'[00:00:08.142 01/01/2011]',-0.400,32.700,39.701,-46.801,-52.801,0.500
'[00:00:08.143 01/01/2011]',3.200,32.901,39.701,-46.301,-51.201,0.500
'[00:00:08.144 01/01/2011]',6.000,32.801,39.101,-46.401,-50.201,0.500
'[00:00:08.145 01/01/2011]',9.400,32.200,38.101,-47.201,-50.201,0.500
'[00:00:08.146 01/01/2011]',13.700,30.800,37.201,-48.201,-51.001,0.500
'[00:00:08.147 01/01/2011]',18.500,28.900,36.401,-48.701,-52.001,0.500
'[00:00:08.148 01/01/2011]',22.800,26.700,36.001,-48.601,-52.701,0.500
'[00:00:08.149 01/01/2011]',25.800,24.800,35.801,-47.901,-53.001,0.500
'[00:00:08.150 01/01/2011]',26.800,23.300,35.301,-47.501,-53.101,0.500
'[00:00:08.151 01/01/2011]',25.800,22.200,34.401,-47.901,-53.201,0.500
'[00:00:08.152 01/01/2011]',23.600,21.100,32.901,-49.201,-53.601,0.500
'[00:00:08.153 01/01/2011]',21.500,19.800,31.300,-50.901,-54.101,0.500
'[00:00:08.154 01/01/2011]',20.300,18.300,30.200,-52.101,-54.501,0.500
'[00:00:08.155 01/01/2011]',20.400,17.200,30.200,-51.901,-54.601,0.500
'[00:00:08.156 01/01/2011]',21.200,17.000,31.300,-50.401,-54.301,0.500
'[00:00:08.157 01/01/2011]',21.500,17.700,33.101,-48.301,-53.901,0.500
'[00:00:08.158 01/01/2011]',20.800,19.000,34.701,-46.501,-53.701,0.500
'[00:00:08.159 01/01/2011]',19.200,20.100,35.401,-45.901,-53.701,0.500
'[00:00:08.160 01/01/2011]',17.800,20.200,35.001,-46.401,-53.901,0.500
'[00:00:08.161 01/01/2011]',17.700,19.000,33.901,-47.501,-54.101,0.500
'[00:00:08.162 01/01/2011]',19.200,16.900,32.700,-48.601,-54.101,0.500
'[00:00:08.163 01/01/2011]',21.800,14.800,31.800,-49.301,-54.001,0.500
'[00:00:08.164 01/01/2011]',24.100,13.700,31.700,-49.601,-53.901,0.500
'[00:00:08.165 01/01/2011]',25.200,14.100,32.000,-49.701,-53.801,0.500
'[00:00:08.166 01/01/2011]',25.000,15.900,32.600,-50.001,-53.601,0.500
'[00:00:08.167 01/01/2011]',24.400,18.200,33.201,-50.401,-53.301,0.500
'[00:00:08.168 01/01/2011]',24.600,20.200,33.601,-50.701,-52.701,0.500
'[00:00:08.169 01/01/2011]',26.000,21.200,33.901,-50.601,-52.201,0.500
'[00:00:08.170 01/01/2011]',28.200,21.200,34.201,-50.101,-51.701,0.500
'[00:00:08.171 01/01/2011]',30.000,20.400,34.701,-49.401,-51.601,0.500
'[00:00:08.172 01/01/2011]',30.900,19.400,35.001,-48.701,-51.701,0.500
'[00:00:08.173 01/01/2011]',30.600,18.700,35.301,-48.201,-51.901,0.500
'[00:00:08.174 01/01/2011]',29.700,18.400,35.101,-48.301,-52.101,0.500
'[00:00:08.175 01/01/2011]',28.600,18.200,34.601,-48.701,-52.301,0.500
'[00:00:08.176 01/01/2011]',27.300,17.900,33.801,-49.601,-52.701,0.500
'[00:00:08.177 01/01/2011]',25.300,17.200,33.001,-50.601,-53.301,0.500
'[00:00:08.178 01/01/2011]',22.400,16.400,32.500,-51.501,-54.101,0.500
'[00:00:08.179 01/01/2011]',19.100,15.700,32.400,-52.001,-54.601,0.500
'[00:00:08.180 01/01/2011]',16.700,15.500,32.700,-52.001,-54.501,0.500
'[00:00:08.181 01/01/2011]',16.200,15.800,33.401,-51.201,-53.601,0.500
'[00:00:08.182 01/01/2011]',17.800,16.400,34.101,-49.901,-52.201,0.500
'[00:00:08.183 01/01/2011]',20.800,17.000,34.401,-48.301,-50.801,0.500
'[00:00:08.184 01/01/2011]',23.500,17.400,34.301,-46.901,-49.901,0.500
'[00:00:08.185 01/01/2011]',24.600,17.400,33.601,-46.001,-49.801,0.500
'[00:00:08.186 01/01/2011]',24.200,16.900,32.400,-45.801,-50.201,0.500
'[00:00:08.187 01/01/2011]',23.400,16.000,30.800,-46.101,-50.601,0.500
'[00:00:08.188 01/01/2011]',23.400,14.900,29.200,-46.701,-50.601,0.500
'[00:00:08.189 01/01/2011]',24.700,14.000,27.900,-47.201,-50.301,0.500
'[00:00:08.190 01/01/2011]',26.700,13.600,27.100,-47.501,-49.701,0.500
'[00:00:08.191 01/01/2011]',27.700,13.800,27.100,-47.501,-49.301,0.500
'[00:00:08.192 01/01/2011]',26.500,14.600,27.900,-47.401,-49.401,0.500
'[00:00:08.193 01/01/2011]',23.200,15.600,29.100,-47.401,-49.901,0.500
'[00:00:08.194 01/01/2011]',19.600,16.200,30.500,-47.601,-50.701,0.500
'[00:00:08.195 01/01/2011]',17.400,16.000,31.400,-47.901,-51.401,0.500
'[00:00:08.196 01/01/2011]',17.600,14.800,31.700,-48.201,-51.901,0.500
'[00:00:08.197 01/01/2011]',19.400,13.000,31.300,-48.101,-52.101,0.500
'[00:00:08.198 01/01/2011]',21.100,11.100,30.500,-47.501,-52.201,0.500
'[00:00:08.199 01/01/2011]',21.400,9.600,29.900,-46.601,-52.401,0.500
'[00:00:08.200 01/01/2011]',20.200,8.800,29.600,-45.501,-52.501,0.500
'[00:00:08.201 01/01/2011]',18.900,8.900,29.800,-44.701,-52.601,0.500
'[00:00:08.202 01/01/2011]',19.000,9.500,30.400,-44.101,-52.401,0.500
'[00:00:08.203 01/01/2011]',21.200,10.500,31.100,-43.901,-51.901,0.500
'[00:00:08.204 01/01/2011]',24.200,11.300,31.400,-43.901,-51.001,0.500
'[00:00:08.205 01/01/2011]',26.400,11.700,31.100,-44.201,-50.101,0.500
'[00:00:08.206 01/01/2011]',26.500,11.300,30.100,-44.701,-49.601,0.500
'[00:00:08.207 01/01/2011]',24.900,10.000,28.600,-45.601,-49.901,0.500
'[00:00:08.208 01/01/2011]',23.300,7.900,27.000,-46.701,-51.001,0.500
'[00:00:08.209 01/01/2011]',23.500,5.600,25.900,-48.001,-52.701,0.500
'[00:00:08.210 01/01/2011]',25.900,3.700,25.600,-49.101,-54.601,0.500
'[00:00:08.211 01/01/2011]',29.000,2.900,26.300,-49.601,-55.801,0.500
'[00:00:08.212 01/01/2011]',30.900,3.400,27.500,-49.401,-56.001,0.500
'[00:00:08.213 01/01/2011]',30.000,4.800,28.600,-48.601,-55.101,0.500
'[00:00:08.214 01/01/2011]',26.700,6.500,29.000,-47.601,-53.501,0.500
'[00:00:08.215 01/01/2011]',22.800,7.500,28.400,-46.801,-51.901,0.500
'[00:00:08.216 01/01/2011]',20.200,7.400,27.100,-46.501,-50.801,0.500
'[00:00:08.217 01/01/2011]',20.000,6.400,25.700,-46.701,-50.501,0.500
'[00:00:08.218 01/01/2011]',21.500,4.900,24.800,-47.401,-51.001,0.500
'[00:00:08.219 01/01/2011]',23.100,3.800,24.600,-48.401,-51.901,0.500
'[00:00:08.220 01/01/2011]',23.300,3.300,25.100,-49.101,-52.601,0.500
'[00:00:08.221 01/01/2011]',21.700,3.600,25.600,-49.401,-52.701,0.500
'[00:00:08.222 01/01/2011]',19.300,4.300,25.900,-49.101,-52.101,0.500
'[00:00:08.223 01/01/2011]',17.400,4.900,25.800,-48.201,-50.901,0.500
'[00:00:08.224 01/01/2011]',17.200,5.300,25.300,-46.901,-49.301,0.500
'[00:00:08.225 01/01/2011]',18.600,5.400,24.800,-45.801,-48.001,0.500
'[00:00:08.226 01/01/2011]',20.600,5.700,24.500,-45.101,-47.301,0.500
'[00:00:08.227 01/01/2011]',21.900,6.200,24.400,-45.301,-47.201,0.500
'[00:00:08.228 01/01/2011]',21.800,6.800,24.400,-46.101,-47.701,0.500
'[00:00:08.229 01/01/2011]',20.700,7.200,24.100,-47.301,-48.501,0.500
'[00:00:08.230 01/01/2011]',19.900,6.700,23.300,-48.401,-49.301,0.500
'[00:00:08.231 01/01/2011]',20.900,5.100,22.000,-49.301,-50.201,0.500
'[00:00:08.232 01/01/2011]',24.000,2.800,20.500,-49.801,-51.101,0.500
'[00:00:08.233 01/01/2011]',28.400,0.500,19.200,-50.001,-52.101,0.500
'[00:00:08.234 01/01/2011]',32.000,-1.000,18.500,-50.001,-53.101,0.500
'[00:00:08.235 01/01/2011]',32.600,-1.200,18.600,-49.801,-54.101,0.500
'[00:00:08.236 01/01/2011]',29.500,-0.200,19.500,-49.401,-54.701,0.500
'[00:00:08.237 01/01/2011]',23.900,1.300,20.800,-48.901,-54.801,0.500
'[00:00:08.238 01/01/2011]',18.400,2.400,22.000,-48.301,-54.601,0.500
'[00:00:08.239 01/01/2011]',15.500,2.300,22.900,-47.801,-54.001,0.500
'[00:00:08.240 01/01/2011]',16.600,1.200,23.400,-47.701,-53.301,0.500
'[00:00:08.241 01/01/2011]',20.700,-0.500,24.000,-47.801,-52.601,0.500
'[00:00:08.242 01/01/2011]',25.500,-1.900,24.800,-48.101,-52.101,0.500
'[00:00:08.243 01/01/2011]',28.600,-2.700,26.200,-48.301,-51.701,0.500
'[00:00:08.244 01/01/2011]',28.900,-2.600,28.100,-48.301,-51.601,0.500
'[00:00:08.245 01/01/2011]',27.100,-2.000,30.000,-48.101,-51.901,0.500
'[00:00:08.246 01/01/2011]',24.700,-1.200,31.600,-47.701,-52.401,0.500
'[00:00:08.247 01/01/2011]',23.700,-0.700,32.400,-47.501,-52.901,0.500
'[00:00:08.248 01/01/2011]',24.700,-0.400,32.500,-47.501,-53.201,0.500
'[00:00:08.249 01/01/2011]',27.300,-0.400,32.200,-47.601,-53.101,0.500
'[00:00:08.250 01/01/2011]',30.500,-0.400,31.900,-47.601,-52.701,0.500
'[00:00:08.251 01/01/2011]',32.801,-0.300,32.000,-47.301,-52.201,0.500
'[00:00:08.252 01/01/2011]',33.401,-0.100,32.600,-46.601,-52.101,0.500
'[00:00:08.253 01/01/2011]',32.300,0.300,33.501,-45.801,-52.301,0.500
'[00:00:08.254 01/01/2011]',29.700,0.900,34.401,-45.201,-52.901,0.500
'[00:00:08.255 01/01/2011]',26.700,1.400,35.101,-45.201,-53.301,0.500
'[00:00:08.256 01/01/2011]',24.000,1.900,35.401,-45.801,-53.401,0.500
'[00:00:08.257 01/01/2011]',22.600,1.800,35.201,-46.701,-52.901,0.500
'[00:00:08.258 01/01/2011]',22.700,1.100,34.601,-47.701,-52.201,0.500
'[00:00:08.259 01/01/2011]',24.300,-0.200,33.701,-48.601,-51.801,0.500
'[00:00:08.260 01/01/2011]',26.700,-1.700,32.700,-49.401,-52.101,0.500
'[00:00:08.261 01/01/2011]',28.900,-3.000,31.600,-50.401,-53.201,0.500
'[00:00:08.262 01/01/2011]',30.300,-3.500,30.500,-51.801,-54.901,0.500
'[00:00:08.263 01/01/2011]',30.700,-3.200,29.600,-53.401,-56.601,0.500
'[00:00:08.264 01/01/2011]',30.600,-2.200,29.000,-54.801,-57.801,0.500
'[00:00:08.265 01/01/2011]',30.700,-1.400,28.700,-55.501,-58.201,0.500
'[00:00:08.266 01/01/2011]',31.300,-1.300,28.500,-54.801,-57.901,0.500
'[00:00:08.267 01/01/2011]',32.400,-2.100,28.100,-52.801,-57.101,0.500
'[00:00:08.268 01/01/2011]',33.401,-3.400,27.300,-49.801,-56.201,0.500
'[00:00:08.269 01/01/2011]',33.901,-4.800,26.400,-46.701,-55.301,0.500
'[00:00:08.270 01/01/2011]',33.901,-5.700,25.600,-44.201,-54.501,0.500
'[00:00:08.271 01/01/2011]',33.901,-6.000,25.200,-42.801,-53.901,0.500
'[00:00:08.272 01/01/2011]',34.201,-6.100,25.400,-42.501,-53.501,0.500
'[00:00:08.273 01/01/2011]',34.901,-6.500,25.900,-43.101,-53.501,0.500
'[00:00:08.274 01/01/2011]',35.301,-7.400,26.100,-44.001,-54.001,0.500
'[00:00:08.275 01/01/2011]',34.201,-8.700,25.700,-44.801,-54.801,0.500
'[00:00:08.276 01/01/2011]',31.200,-9.900,24.600,-45.301,-55.701,0.500
'[00:00:08.277 01/01/2011]',26.900,-10.400,23.300,-45.501,-56.501,0.500
'[00:00:08.278 01/01/2011]',22.600,-10.200,22.400,-45.601,-57.101,0.500
'[00:00:08.279 01/01/2011]',20.300,-9.500,22.300,-46.101,-57.501,0.500
'[00:00:08.280 01/01/2011]',20.900,-8.900,22.800,-47.001,-57.701,0.500
'[00:00:08.281 01/01/2011]',23.900,-9.100,23.200,-48.201,-57.801,0.500
'[00:00:08.282 01/01/2011]',27.800,-9.900,23.200,-49.101,-57.701,0.500
'[00:00:08.283 01/01/2011]',30.700,-10.800,22.900,-49.101,-57.001,0.500
'[00:00:08.284 01/01/2011]',31.800,-11.000,22.900,-47.801,-55.601,0.500
'[00:00:08.285 01/01/2011]',31.500,-9.800,23.700,-45.601,-53.701,0.500
'[00:00:08.286 01/01/2011]',31.000,-7.500,25.400,-43.001,-51.801,0.500
'[00:00:08.287 01/01/2011]',31.300,-4.800,27.300,-41.201,-50.501,0.500
'[00:00:08.288 01/01/2011]',32.500,-3.000,28.400,-41.001,-50.101,0.500
'[00:00:08.289 01/01/2011]',34.001,-2.600,27.900,-42.401,-50.701,0.500
'[00:00:08.290 01/01/2011]',34.601,-3.800,26.100,-44.701,-51.901,0.500
'[00:00:08.291 01/01/2011]',33.901,-5.700,23.800,-47.001,-53.001,0.500
'[00:00:08.292 01/01/2011]',32.200,-7.200,22.000,-48.101,-53.801,0.500
'[00:00:08.293 01/01/2011]',30.500,-7.700,21.100,-47.901,-54.101,0.500
'[00:00:08.294 01/01/2011]',29.300,-7.300,20.700,-46.901,-54.401,0.500
'[00:00:08.295 01/01/2011]',28.900,-6.600,20.000,-45.901,-54.901,0.500
'[00:00:08.296 01/01/2011]',29.100,-6.500,18.400,-45.801,-55.601,0.500
'[00:00:08.297 01/01/2011]',29.400,-7.300,16.200,-46.801,-56.401,0.500
'[00:00:08.298 01/01/2011]',29.500,-8.800,14.000,-48.401,-57.101,0.500
'[00:00:08.299 01/01/2011]',29.600,-10.100,12.700,-50.101,-57.401,0.500
'[00:00:08.300 01/01/2011]',29.700,-10.600,12.500,-51.301,-57.501,0.500
'[00:00:08.301 01/01/2011]',29.700,-10.300,12.900,-51.801,-57.401,0.500
'[00:00:08.302 01/01/2011]',29.900,-9.700,13.100,-51.801,-57.201,0.500
'[00:00:08.303 01/01/2011]',30.200,-9.500,12.800,-51.401,-56.901,0.500
'[00:00:08.304 01/01/2011]',30.800,-10.000,12.200,-50.701,-56.401,0.500
'[00:00:08.305 01/01/2011]',32.000,-11.100,11.900,-49.801,-55.701,0.500
'[00:00:08.306 01/01/2011]',33.401,-12.200,12.300,-48.601,-55.101,0.500
'[00:00:08.307 01/01/2011]',34.301,-12.700,13.300,-47.401,-54.801,0.500
'[00:00:08.308 01/01/2011]',33.901,-12.300,14.400,-46.501,-55.101,0.500
'[00:00:08.309 01/01/2011]',31.800,-11.400,14.700,-46.101,-56.001,0.500
'[00:00:08.310 01/01/2011]',28.300,-10.600,13.900,-46.301,-57.101,0.500
'[00:00:08.311 01/01/2011]',24.500,-10.700,12.200,-46.701,-57.901,0.500
'[00:00:08.312 01/01/2011]',21.600,-11.700,10.100,-47.001,-58.201,0.500
'[00:00:08.313 01/01/2011]',20.500,-13.500,8.100,-47.001,-58.101,0.500
'[00:00:08.314 01/01/2011]',20.900,-15.700,6.400,-46.801,-57.801,0.500
'[00:00:08.315 01/01/2011]',22.000,-17.800,5.000,-46.501,-57.601,0.500
'[00:00:08.316 01/01/2011]',22.600,-19.300,3.600,-46.501,-57.701,0.500
'[00:00:08.317 01/01/2011]',22.100,-20.000,2.400,-46.701,-57.901,0.500
'[00:00:08.318 01/01/2011]',20.500,-20.100,1.500,-47.001,-57.901,0.500
'[00:00:08.319 01/01/2011]',18.600,-19.600,1.100,-47.101,-57.401,0.500
'[00:00:08.320 01/01/2011]',17.500,-19.100,1.100,-46.901,-56.501,0.500
'[00:00:08.321 01/01/2011]',17.800,-18.800,1.500,-46.301,-55.301,0.500
'[00:00:08.322 01/01/2011]',19.300,-18.700,2.200,-45.401,-54.201,0.500
'[00:00:08.323 01/01/2011]',21.200,-18.500,3.000,-44.101,-53.301,0.500
'[00:00:08.324 01/01/2011]',22.600,-17.600,4.400,-42.301,-52.401,0.500
'[00:00:08.325 01/01/2011]',22.900,-15.800,6.300,-40.101,-51.501,0.500
'[00:00:08.326 01/01/2011]',22.000,-13.100,8.800,-37.701,-50.301,0.500
'[00:00:08.327 01/01/2011]',20.800,-10.000,11.400,-35.401,-48.501,0.500
'[00:00:08.328 01/01/2011]',19.800,-7.300,13.800,-33.501,-46.401,0.500
'[00:00:08.329 01/01/2011]',19.800,-5.500,15.800,-31.900,-44.001,0.500
'[00:00:08.330 01/01/2011]',20.600,-4.600,17.300,-30.400,-41.501,0.500
'[00:00:08.331 01/01/2011]',21.500,-4.200,18.800,-28.600,-39.101,0.500
'[00:00:08.332 01/01/2011]',22.000,-4.000,20.400,-26.400,-36.701,0.500
'[00:00:08.333 01/01/2011]',21.500,-3.700,22.000,-23.900,-34.501,0.500
'[00:00:08.334 01/01/2011]',20.200,-3.600,23.300,-21.800,-32.400,0.500
'[00:00:08.335 01/01/2011]',18.600,-4.100,23.700,-20.600,-30.500,0.500
'[00:00:08.336 01/01/2011]',17.200,-5.500,23.000,-20.600,-28.900,0.500
'[00:00:08.337 01/01/2011]',16.400,-8.100,21.400,-21.600,-27.700,0.500
'[00:00:08.338 01/01/2011]',16.000,-11.800,19.500,-23.200,-26.600,0.500
'[00:00:08.339 01/01/2011]',15.700,-16.300,17.900,-24.700,-25.700,0.500
'[00:00:08.340 01/01/2011]',15.200,-21.300,17.100,-25.800,-24.700,0.500
'[00:00:08.341 01/01/2011]',14.500,-26.300,17.000,-26.500,-23.600,0.500
'[00:00:08.342 01/01/2011]',13.700,-31.200,17.400,-26.800,-22.100,0.500
'[00:00:08.343 01/01/2011]',13.200,-35.601,17.800,-27.100,-20.400,0.500
'[00:00:08.344 01/01/2011]',13.300,-39.801,17.900,-27.500,-18.400,0.500
'[00:00:08.345 01/01/2011]',13.700,-44.001,17.400,-28.000,-16.500,0.500
'[00:00:08.346 01/01/2011]',14.200,-48.901,16.300,-28.800,-15.100,0.500
'[00:00:08.347 01/01/2011]',14.300,-54.901,14.700,-30.200,-14.700,0.500
'[00:00:08.348 01/01/2011]',13.700,-62.001,12.600,-32.300,-15.400,0.500
'[00:00:08.349 01/01/2011]',12.500,-69.701,10.100,-35.301,-17.100,0.500
'[00:00:08.350 01/01/2011]',11.100,-76.901,7.400,-38.801,-19.300,0.500
'[00:00:08.351 01/01/2011]',10.300,-82.501,4.900,-42.101,-21.500,0.500
'[00:00:08.352 01/01/2011]',10.400,-85.701,2.800,-44.601,-23.200,0.500
'[00:00:08.353 01/01/2011]',11.400,-86.801,1.300,-46.101,-24.500,0.500
'[00:00:08.354 01/01/2011]',12.800,-86.501,0.400,-46.501,-25.500,0.500
'[00:00:08.355 01/01/2011]',13.700,-85.901,-0.200,-46.201,-26.300,0.500
'[00:00:08.356 01/01/2011]',13.700,-85.601,-0.900,-45.801,-26.800,0.500
'[00:00:08.357 01/01/2011]',12.600,-85.801,-1.700,-45.301,-26.800,0.500
'[00:00:08.358 01/01/2011]',10.900,-85.801,-2.500,-44.801,-26.300,0.500
'[00:00:08.359 01/01/2011]',9.400,-85.001,-3.000,-44.201,-25.600,0.500
'[00:00:08.360 01/01/2011]',8.900,-82.901,-2.900,-43.701,-25.100,0.500
'[00:00:08.361 01/01/2011]',9.600,-79.801,-2.100,-43.701,-25.900,0.500
'[00:00:08.362 01/01/2011]',11.500,-76.201,-1.200,-44.401,-28.400,0.500
'[00:00:08.363 01/01/2011]',13.900,-72.701,-0.500,-46.201,-32.801,0.500
'[00:00:08.364 01/01/2011]',15.900,-69.501,-0.700,-48.901,-38.501,0.500
'[00:00:08.365 01/01/2011]',17.200,-66.501,-2.000,-51.901,-44.801,0.500
'[00:00:08.366 01/01/2011]',17.600,-63.501,-4.100,-54.901,-50.701,0.500
'[00:00:08.367 01/01/2011]',17.600,-60.301,-6.500,-57.201,-55.701,0.500
'[00:00:08.368 01/01/2011]',18.000,-57.001,-8.400,-58.801,-59.701,0.500
'[00:00:08.369 01/01/2011]',19.000,-53.601,-9.400,-59.501,-62.701,0.500
'[00:00:08.370 01/01/2011]',20.600,-50.501,-9.300,-59.401,-65.001,0.500
'[00:00:08.371 01/01/2011]',22.200,-47.701,-8.500,-58.601,-66.801,0.500
'[00:00:08.372 01/01/2011]',23.000,-45.301,-7.600,-57.601,-68.301,0.500
'[00:00:08.373 01/01/2011]',22.800,-43.301,-6.800,-56.601,-69.501,0.500
'[00:00:08.374 01/01/2011]',22.000,-41.501,-6.400,-56.101,-70.601,0.500
'[00:00:08.375 01/01/2011]',21.400,-40.201,-6.200,-56.201,-71.601,0.500
'[00:00:08.376 01/01/2011]',21.700,-39.301,-5.900,-56.801,-72.501,0.500
'[00:00:08.377 01/01/2011]',22.600,-38.601,-5.300,-57.601,-73.601,0.500
'[00:00:08.378 01/01/2011]',23.600,-37.901,-4.500,-58.601,-74.701,0.500
'[00:00:08.379 01/01/2011]',23.800,-37.301,-4.000,-59.501,-75.901,0.500
'[00:00:08.380 01/01/2011]',23.000,-36.601,-3.800,-60.501,-77.101,0.500
'[00:00:08.381 01/01/2011]',21.800,-36.001,-4.100,-61.501,-77.901,0.500
'[00:00:08.382 01/01/2011]',21.100,-35.601,-4.500,-62.301,-78.201,0.500
'[00:00:08.383 01/01/2011]',21.700,-35.501,-4.500,-62.801,-77.701,0.500
'[00:00:08.384 01/01/2011]',23.900,-35.401,-4.000,-62.601,-76.801,0.500
'[00:00:08.385 01/01/2011]',26.800,-35.301,-3.300,-61.901,-76.001,0.500
'[00:00:08.386 01/01/2011]',29.300,-35.001,-2.800,-60.701,-75.501,0.500
'[00:00:08.387 01/01/2011]',30.800,-34.601,-2.900,-59.601,-75.301,0.500
'[00:00:08.388 01/01/2011]',31.000,-34.201,-3.600,-58.601,-75.301,0.500
'[00:00:08.389 01/01/2011]',30.300,-33.801,-4.400,-58.001,-74.801,0.500
'[00:00:08.390 01/01/2011]',29.300,-33.401,-4.800,-57.301,-73.601,0.500
'[00:00:08.391 01/01/2011]',28.200,-33.101,-4.500,-56.501,-71.801,0.500
'[00:00:08.392 01/01/2011]',27.000,-32.901,-3.600,-55.301,-69.601,0.500
'[00:00:08.393 01/01/2011]',25.700,-32.901,-2.300,-53.701,-67.401,0.500
'[00:00:08.394 01/01/2011]',24.300,-33.201,-1.100,-51.901,-65.701,0.500
'[00:00:08.395 01/01/2011]',23.000,-33.801,-0.200,-50.201,-64.401,0.500
'[00:00:08.396 01/01/2011]',22.200,-34.501,0.600,-48.701,-63.501,0.500
'[00:00:08.397 01/01/2011]',22.100,-34.801,1.300,-47.501,-62.801,0.500
'[00:00:08.398 01/01/2011]',22.600,-34.601,2.100,-46.701,-62.301,0.500
'[00:00:08.399 01/01/2011]',23.300,-34.001,3.000,-46.401,-62.001,0.500
'[00:00:08.400 01/01/2011]',23.600,-33.301,3.700,-46.401,-61.801,0.500
'[00:00:08.401 01/01/2011]',23.300,-32.801,4.100,-46.501,-61.401,0.500
'[00:00:08.402 01/01/2011]',22.500,-32.801,4.300,-46.501,-60.601,0.500
'[00:00:08.403 01/01/2011]',21.600,-33.301,4.500,-46.301,-59.301,0.500
'[00:00:08.404 01/01/2011]',21.200,-34.001,4.900,-45.601,-57.801,0.500
'[00:00:08.405 01/01/2011]',21.900,-34.501,5.400,-44.601,-56.501,0.500
'[00:00:08.406 01/01/2011]',23.200,-34.401,5.800,-43.301,-55.801,0.500
'[00:00:08.407 01/01/2011]',24.400,-33.901,5.800,-42.101,-55.901,0.500
'[00:00:08.408 01/01/2011]',24.900,-33.201,4.900,-41.301,-56.701,0.500
'[00:00:08.409 01/01/2011]',24.300,-32.901,3.300,-41.301,-57.801,0.500
'[00:00:08.410 01/01/2011]',23.200,-33.201,1.100,-41.901,-58.701,0.500
'[00:00:08.411 01/01/2011]',22.900,-34.201,-0.900,-42.801,-58.901,0.500
'[00:00:08.412 01/01/2011]',24.000,-35.401,-2.300,-43.501,-58.401,0.500
'[00:00:08.413 01/01/2011]',26.300,-36.301,-2.600,-43.701,-57.201,0.500
'[00:00:08.414 01/01/2011]',28.400,-36.501,-2.000,-43.101,-55.701,0.500
'[00:00:08.415 01/01/2011]',28.600,-36.001,-0.600,-42.201,-54.401,0.500
'[00:00:08.416 01/01/2011]',26.000,-35.101,1.000,-41.301,-53.601,0.500
'[00:00:08.417 01/01/2011]',21.400,-34.301,2.400,-40.901,-53.301,0.500
'[00:00:08.418 01/01/2011]',16.900,-33.901,3.200,-41.101,-53.501,0.500
'[00:00:08.419 01/01/2011]',14.600,-34.101,3.500,-41.801,-53.901,0.500
'[00:00:08.420 01/01/2011]',15.500,-34.601,3.100,-42.601,-54.101,0.500
'[00:00:08.421 01/01/2011]',18.800,-35.301,2.300,-43.201,-54.301,0.500
'[00:00:08.422 01/01/2011]',22.500,-36.001,1.200,-43.801,-54.401,0.500
'[00:00:08.423 01/01/2011]',24.600,-36.801,0.000,-44.601,-54.801,0.500
'[00:00:08.424 01/01/2011]',24.300,-37.701,-1.000,-45.701,-55.401,0.500
'[00:00:08.425 01/01/2011]',22.400,-38.801,-1.800,-46.901,-56.201,0.500
'[00:00:08.426 01/01/2011]',20.600,-39.901,-2.300,-47.901,-56.801,0.500
'[00:00:08.427 01/01/2011]',20.400,-40.701,-2.600,-48.201,-57.001,0.500
'[00:00:08.428 01/01/2011]',22.500,-40.801,-2.800,-47.701,-56.401,0.500
'[00:00:08.429 01/01/2011]',26.400,-40.501,-2.900,-46.501,-55.201,0.500
'[00:00:08.430 01/01/2011]',30.500,-39.801,-2.900,-45.301,-53.601,0.500
'[00:00:08.431 01/01/2011]',33.701,-39.301,-2.400,-44.401,-52.001,0.500
'[00:00:08.432 01/01/2011]',35.101,-39.301,-1.500,-44.101,-50.601,0.500
'[00:00:08.433 01/01/2011]',34.501,-39.701,-0.300,-44.101,-49.801,0.500
'[00:00:08.434 01/01/2011]',32.500,-40.301,1.100,-44.201,-49.501,0.500
'[00:00:08.435 01/01/2011]',29.800,-40.701,2.200,-44.001,-49.601,0.500
'[00:00:08.436 01/01/2011]',27.500,-40.301,3.100,-43.401,-49.901,0.500
'[00:00:08.437 01/01/2011]',26.500,-39.301,3.900,-42.401,-49.801,0.500
'[00:00:08.438 01/01/2011]',27.000,-37.801,4.900,-41.101,-49.301,0.500
'[00:00:08.439 01/01/2011]',29.000,-36.201,6.300,-40.001,-48.301,0.500
'[00:00:08.440 01/01/2011]',31.500,-35.201,8.000,-39.001,-46.901,0.500
'[00:00:08.441 01/01/2011]',33.801,-34.901,9.700,-38.101,-45.501,0.500
'[00:00:08.442 01/01/2011]',35.101,-35.201,11.100,-37.501,-44.101,0.500
'[00:00:08.443 01/01/2011]',35.101,-35.701,12.100,-37.101,-43.101,0.500
